Index,Hz,Amp
10232,14832.150000,2.219590
10233,14833.600000,2.060193
10234,14835.050000,2.034288
10235,14836.500000,1.927169
10236,14837.950000,1.865411
10237,14839.400000,1.799518
10238,14840.850000,1.934294
10239,14842.300000,1.852383
10240,14843.750000,1.998867
10241,14845.200000,2.039507
10242,14846.650000,2.074597
10243,14848.100000,2.074163
10244,14849.550000,2.167180
10245,14851.000000,2.379335
10246,14852.450000,2.358104
10247,14853.900000,2.665801
10248,14855.350000,2.613718
10249,14856.800000,2.612105
10250,14858.250000,2.532011
10251,14859.700000,2.247415
10252,14861.150000,2.198972
10253,14862.590000,2.527375
10254,14864.040000,2.534645
10255,14865.490000,2.755756
10256,14866.940000,2.656174
10257,14868.390000,2.472728
10258,14869.840000,2.235348
10259,14871.290000,2.240345
10260,14872.740000,2.173118
10261,14874.190000,1.943415
10262,14875.640000,1.844098
10263,14877.090000,1.826021
10264,14878.540000,1.734371
10265,14879.990000,1.768695
10266,14881.440000,1.651223
10267,14882.890000,1.434743
10268,14884.340000,1.550439
10269,14885.790000,1.422455
10270,14887.240000,1.515173
10271,14888.690000,1.238511
10272,14890.140000,1.261871
10273,14891.590000,1.221626
10274,14893.040000,1.349846
10275,14894.490000,1.373518
10276,14895.940000,1.531880
10277,14897.380000,1.592948
10278,14898.830000,1.478133
10279,14900.280000,1.193751
10280,14901.730000,1.110576
10281,14903.180000,1.181132
10282,14904.630000,1.360243
10283,14906.080000,1.349612
10284,14907.530000,1.293044
10285,14908.980000,1.470565
10286,14910.430000,1.440677
10287,14911.880000,1.719500
10288,14913.330000,1.756193
10289,14914.780000,1.514957
10290,14916.230000,1.595747
10291,14917.680000,1.614076
10292,14919.130000,1.633580
10293,14920.580000,1.389105
10294,14922.030000,1.349445
10295,14923.480000,1.242643
10296,14924.930000,1.335492
10297,14926.380000,1.360660
10298,14927.830000,1.367492
10299,14929.280000,1.349425
10300,14930.730000,1.453967
10301,14932.170000,1.398484
10302,14933.620000,1.319224
10303,14935.070000,1.598442
10304,14936.520000,1.611150
10305,14937.970000,1.430990
10306,14939.420000,1.443297
10307,14940.870000,1.411410
10308,14942.320000,1.515999
10309,14943.770000,1.781997
10310,14945.220000,1.814005
10311,14946.670000,1.809082
10312,14948.120000,1.855324
10313,14949.570000,1.999379
10314,14951.020000,1.868232
10315,14952.470000,1.967724
10316,14953.920000,1.796971
10317,14955.370000,1.793182
10318,14956.820000,2.000365
10319,14958.270000,1.825697
10320,14959.720000,1.980356
10321,14961.170000,2.167071
10322,14962.620000,1.981063
10323,14964.070000,2.100531
10324,14965.520000,1.847326
10325,14966.960000,1.861102
10326,14968.410000,1.978834
10327,14969.860000,2.004828
10328,14971.310000,2.020738
10329,14972.760000,2.035813
10330,14974.210000,2.219013
10331,14975.660000,1.798558
10332,14977.110000,1.739703
10333,14978.560000,1.750524
10334,14980.010000,1.680069
10335,14981.460000,1.749921
10336,14982.910000,1.852917
10337,14984.360000,1.954076
10338,14985.810000,2.096471
10339,14987.260000,2.026291
10340,14988.710000,2.054532
10341,14990.160000,2.052990
10342,14991.610000,2.086191
10343,14993.060000,1.914597
10344,14994.510000,1.985395
10345,14995.960000,2.040858
10346,14997.410000,1.869488
10347,14998.860000,2.109225
10348,15000.310000,1.997139
10349,15001.750000,1.990579
10350,15003.200000,1.993665
10351,15004.650000,1.841883
10352,15006.100000,1.981413
10353,15007.550000,2.087854
10354,15009.000000,2.023375
10355,15010.450000,2.009782
10356,15011.900000,2.146692
10357,15013.350000,2.124398
10358,15014.800000,2.046873
10359,15016.250000,2.079409
10360,15017.700000,2.136082
10361,15019.150000,2.375746
10362,15020.600000,2.259257
10363,15022.050000,2.027933
10364,15023.500000,2.073709
10365,15024.950000,2.261102
10366,15026.400000,2.354958
10367,15027.850000,2.331140
10368,15029.300000,2.488547
10369,15030.750000,2.512069
10370,15032.200000,2.696895
10371,15033.650000,2.572856
10372,15035.100000,2.464087
10373,15036.540000,2.722969
10374,15037.990000,2.771448
10375,15039.440000,2.678693
10376,15040.890000,2.770789
10377,15042.340000,2.565604
10378,15043.790000,2.630043
10379,15045.240000,2.873372
10380,15046.690000,2.763148
10381,15048.140000,2.718798
10382,15049.590000,2.666522
10383,15051.040000,2.855721
10384,15052.490000,2.504869
10385,15053.940000,2.610124
10386,15055.390000,2.703903
10387,15056.840000,2.905406
10388,15058.290000,2.708197
10389,15059.740000,2.421298
10390,15061.190000,2.765099
10391,15062.640000,2.804598
10392,15064.090000,2.683577
10393,15065.540000,2.608088
10394,15066.990000,2.705757
10395,15068.440000,2.910308
10396,15069.890000,2.765702
10397,15071.330000,2.728347
10398,15072.780000,2.933192
10399,15074.230000,3.340880
10400,15075.680000,3.529320
10401,15077.130000,3.640176
10402,15078.580000,3.622159
10403,15080.030000,3.840672
10404,15081.480000,4.021488
10405,15082.930000,4.074883
10406,15084.380000,4.308347
10407,15085.830000,4.198378
10408,15087.280000,3.721658
10409,15088.730000,3.421820
10410,15090.180000,3.456208
10411,15091.630000,3.717600
10412,15093.080000,3.993619
10413,15094.530000,4.291491
10414,15095.980000,4.392939
10415,15097.430000,4.475871
10416,15098.880000,4.709908
10417,15100.330000,4.564301
10418,15101.780000,4.094896
10419,15103.230000,3.710213
10420,15104.680000,4.015418
10421,15106.130000,4.326304
10422,15107.570000,5.197888
10423,15109.020000,5.472749
10424,15110.470000,5.412750
10425,15111.920000,5.568189
10426,15113.370000,5.504426
10427,15114.820000,5.303801
10428,15116.270000,5.216689
10429,15117.720000,5.445572
10430,15119.170000,5.606805
10431,15120.620000,6.528524
10432,15122.070000,7.164563
10433,15123.520000,7.074639
10434,15124.970000,6.620033
10435,15126.420000,6.317206
10436,15127.870000,7.034236
10437,15129.320000,8.054333
10438,15130.770000,9.994209
10439,15132.220000,11.634290
10440,15133.670000,12.764850
10441,15135.120000,12.674990
10442,15136.570000,11.412650
10443,15138.020000,15.892930
10444,15139.470000,22.979950
10445,15140.920000,33.493630
10446,15142.360000,44.132790
10447,15143.810000,47.953440
10448,15145.260000,41.272350
10449,15146.710000,29.552380
10450,15148.160000,20.924260
10451,15149.610000,19.033300
10452,15151.060000,19.113050
10453,15152.510000,18.970820
10454,15153.960000,18.556620
10455,15155.410000,17.245250
10456,15156.860000,15.546650
10457,15158.310000,13.525810
10458,15159.760000,12.221220
10459,15161.210000,10.820490
10460,15162.660000,9.310520
10461,15164.110000,8.410440
10462,15165.560000,7.742563
10463,15167.010000,6.826219
10464,15168.460000,6.158538
10465,15169.910000,5.723042
10466,15171.360000,5.454535
10467,15172.810000,4.822676
10468,15174.260000,4.904563
10469,15175.710000,5.120539
10470,15177.150000,4.921402
10471,15178.600000,4.408228
10472,15180.050000,4.079319
10473,15181.500000,4.329581
10474,15182.950000,3.931838
10475,15184.400000,3.884193
10476,15185.850000,3.564011
10477,15187.300000,3.834352
10478,15188.750000,3.756614
10479,15190.200000,3.360545
10480,15191.650000,3.525040
10481,15193.100000,3.289967
10482,15194.550000,3.224774
10483,15196.000000,2.898200
10484,15197.450000,2.637690
10485,15198.900000,2.798100
10486,15200.350000,2.678277
10487,15201.800000,2.770877
10488,15203.250000,2.696188
10489,15204.700000,2.210044
10490,15206.150000,2.081884
10491,15207.600000,2.172776
10492,15209.050000,2.179363
10493,15210.500000,2.281418
10494,15211.940000,2.152182
10495,15213.390000,2.447291
10496,15214.840000,2.311358
10497,15216.290000,2.332301
10498,15217.740000,2.277445
10499,15219.190000,2.289365
10500,15220.640000,2.238866
10501,15222.090000,2.585628
10502,15223.540000,2.178107
10503,15224.990000,2.125116
10504,15226.440000,2.487237
10505,15227.890000,2.514767
10506,15229.340000,2.494244
10507,15230.790000,2.490535
10508,15232.240000,2.609896
10509,15233.690000,2.722453
10510,15235.140000,2.847310
10511,15236.590000,2.809524
10512,15238.040000,2.725083
10513,15239.490000,2.723770
10514,15240.940000,3.043297
10515,15242.390000,3.058604
10516,15243.840000,3.068062
10517,15245.290000,2.809316
10518,15246.730000,2.859550
10519,15248.180000,2.973227
10520,15249.630000,3.154280
10521,15251.080000,3.099866
10522,15252.530000,3.168975
10523,15253.980000,3.048548
10524,15255.430000,2.991146
10525,15256.880000,3.088410
10526,15258.330000,2.977931
10527,15259.780000,2.883477
10528,15261.230000,2.956617
10529,15262.680000,2.894974
10530,15264.130000,2.923129
10531,15265.580000,2.862086
10532,15267.030000,3.044234
10533,15268.480000,3.117174
10534,15269.930000,3.208204
10535,15271.380000,3.130105
10536,15272.830000,2.889353
10537,15274.280000,2.998725
10538,15275.730000,2.794648
10539,15277.180000,2.882397
10540,15278.630000,3.191258
10541,15280.080000,2.832099
10542,15281.520000,3.045197
10543,15282.970000,2.961319
10544,15284.420000,2.893268
10545,15285.870000,3.047377
10546,15287.320000,2.931000
10547,15288.770000,3.228399
10548,15290.220000,3.059227
10549,15291.670000,3.011166
10550,15293.120000,2.948459
10551,15294.570000,2.989033
10552,15296.020000,3.515452
10553,15297.470000,3.313996
10554,15298.920000,2.981773
10555,15300.370000,2.935806
10556,15301.820000,2.440733
10557,15303.270000,2.242988
10558,15304.720000,2.350316
10559,15306.170000,2.576473
10560,15307.620000,2.378720
10561,15309.070000,2.922908
10562,15310.520000,3.204197
10563,15311.970000,3.078557
10564,15313.420000,3.342947
10565,15314.870000,3.105623
10566,15316.310000,2.796583
10567,15317.760000,2.806163
10568,15319.210000,2.882755
10569,15320.660000,3.318739
10570,15322.110000,3.116956
10571,15323.560000,3.396644
10572,15325.010000,2.914905
10573,15326.460000,2.563750
10574,15327.910000,3.069319
10575,15329.360000,3.184831
10576,15330.810000,3.235772
10577,15332.260000,3.387768
10578,15333.710000,3.188260
10579,15335.160000,2.873436
10580,15336.610000,3.286535
10581,15338.060000,3.241554
10582,15339.510000,3.077546
10583,15340.960000,3.433852
10584,15342.410000,3.642467
10585,15343.860000,3.550895
10586,15345.310000,3.161634
10587,15346.760000,3.110945
10588,15348.210000,3.405041
10589,15349.660000,3.477254
10590,15351.100000,3.162620
10591,15352.550000,3.295905
10592,15354.000000,3.448316
10593,15355.450000,3.354392
10594,15356.900000,3.275414
10595,15358.350000,3.474612
10596,15359.800000,3.745595
10597,15361.250000,3.567719
10598,15362.700000,3.488675
10599,15364.150000,3.539169
10600,15365.600000,3.346256
10601,15367.050000,3.351815
10602,15368.500000,2.991002
10603,15369.950000,2.979008
10604,15371.400000,2.791695
10605,15372.850000,2.916355
10606,15374.300000,3.289824
10607,15375.750000,2.988911
10608,15377.200000,3.099231
10609,15378.650000,3.311006
10610,15380.100000,2.984768
10611,15381.550000,2.910660
10612,15383.000000,2.925823
10613,15384.450000,3.096845
10614,15385.890000,3.245972
10615,15387.340000,3.211370
10616,15388.790000,3.264957
10617,15390.240000,3.183941
10618,15391.690000,3.122590
10619,15393.140000,3.323185
10620,15394.590000,3.237567
10621,15396.040000,3.079713
10622,15397.490000,3.232730
10623,15398.940000,3.338381
10624,15400.390000,3.545713
10625,15401.840000,3.464932
10626,15403.290000,3.182202
10627,15404.740000,3.357348
10628,15406.190000,3.437301
10629,15407.640000,3.530902
10630,15409.090000,3.636636
10631,15410.540000,3.697339
10632,15411.990000,3.732606
10633,15413.440000,3.782108
10634,15414.890000,3.629074
10635,15416.340000,3.553184
10636,15417.790000,3.544629
10637,15419.240000,3.602714
10638,15420.680000,3.448140
10639,15422.130000,3.168980
10640,15423.580000,3.133809
10641,15425.030000,3.325299
10642,15426.480000,3.343272
10643,15427.930000,3.422252
10644,15429.380000,3.489220
10645,15430.830000,3.553640
10646,15432.280000,3.634515
10647,15433.730000,3.924876
10648,15435.180000,3.918164
10649,15436.630000,3.987729
10650,15438.080000,3.748909
10651,15439.530000,3.621579
10652,15440.980000,3.825656
10653,15442.430000,3.781296
10654,15443.880000,3.437694
10655,15445.330000,3.450357
10656,15446.780000,3.444219
10657,15448.230000,3.559519
10658,15449.680000,3.283292
10659,15451.130000,3.126590
10660,15452.580000,3.343382
10661,15454.030000,3.396438
10662,15455.470000,3.421002
10663,15456.920000,3.367485
10664,15458.370000,3.587375
10665,15459.820000,3.627239
10666,15461.270000,3.793436
10667,15462.720000,3.702257
10668,15464.170000,3.807156
10669,15465.620000,3.928151
10670,15467.070000,3.822175
10671,15468.520000,3.689703
10672,15469.970000,3.734988
10673,15471.420000,3.761307
10674,15472.870000,3.665928
10675,15474.320000,3.510670
10676,15475.770000,3.607768
10677,15477.220000,3.636136
10678,15478.670000,3.867448
10679,15480.120000,3.982687
10680,15481.570000,4.022653
10681,15483.020000,3.980154
10682,15484.470000,3.938144
10683,15485.920000,3.885451
10684,15487.370000,4.056348
10685,15488.820000,3.741919
10686,15490.260000,3.991939
10687,15491.710000,4.058608
10688,15493.160000,4.220154
10689,15494.610000,4.206991
10690,15496.060000,4.335867
10691,15497.510000,4.162887
10692,15498.960000,4.204563
10693,15500.410000,4.295730
10694,15501.860000,4.348114
10695,15503.310000,4.165216
10696,15504.760000,4.173051
10697,15506.210000,3.856241
10698,15507.660000,3.760293
10699,15509.110000,3.957772
10700,15510.560000,4.133378
10701,15512.010000,4.097368
10702,15513.460000,3.992885
10703,15514.910000,4.237740
10704,15516.360000,4.280487
10705,15517.810000,4.181553
10706,15519.260000,4.285275
10707,15520.710000,4.314152
10708,15522.160000,4.227702
10709,15523.610000,4.307387
10710,15525.050000,4.371417
10711,15526.500000,4.551759
10712,15527.950000,4.465376
10713,15529.400000,4.318286
10714,15530.850000,4.335770
10715,15532.300000,4.277511
10716,15533.750000,4.494886
10717,15535.200000,4.112217
10718,15536.650000,4.038052
10719,15538.100000,3.919196
10720,15539.550000,3.911536
10721,15541.000000,4.094433
10722,15542.450000,3.907709
10723,15543.900000,4.050313
10724,15545.350000,4.337120
10725,15546.800000,3.988085
10726,15548.250000,3.795451
10727,15549.700000,4.039378
10728,15551.150000,3.863424
10729,15552.600000,3.782788
10730,15554.050000,3.853767
10731,15555.500000,3.882072
10732,15556.950000,4.056315
10733,15558.400000,4.083205
10734,15559.840000,4.209582
10735,15561.290000,4.609457
10736,15562.740000,4.522932
10737,15564.190000,4.803233
10738,15565.640000,4.713450
10739,15567.090000,4.728282
10740,15568.540000,4.663075
10741,15569.990000,4.796837
10742,15571.440000,4.888300
10743,15572.890000,4.668093
10744,15574.340000,4.689961
10745,15575.790000,4.767327
10746,15577.240000,4.790897
10747,15578.690000,4.847507
10748,15580.140000,4.950121
10749,15581.590000,4.990446
10750,15583.040000,5.146585
10751,15584.490000,5.052984
10752,15585.940000,5.025340
10753,15587.390000,4.864881
10754,15588.840000,4.676575
10755,15590.290000,4.621336
10756,15591.740000,4.596702
10757,15593.190000,4.638069
10758,15594.630000,4.639788
10759,15596.080000,4.824634
10760,15597.530000,4.907077
10761,15598.980000,5.013950
10762,15600.430000,4.887949
10763,15601.880000,5.006651
10764,15603.330000,4.807670
10765,15604.780000,4.934559
10766,15606.230000,5.313793
10767,15607.680000,5.334341
10768,15609.130000,5.145755
10769,15610.580000,5.077462
10770,15612.030000,4.999701
10771,15613.480000,4.926534
10772,15614.930000,4.850487
10773,15616.380000,4.840427
10774,15617.830000,5.017713
10775,15619.280000,4.917259
10776,15620.730000,4.697716
10777,15622.180000,4.065935
10778,15623.630000,3.972571
10779,15625.080000,3.933060
10780,15626.530000,3.909045
10781,15627.980000,3.641803
10782,15629.420000,3.592321
10783,15630.880000,3.611951
10784,15632.320000,3.883412
10785,15633.770000,4.008472
10786,15635.220000,3.970717
10787,15636.670000,3.988244
10788,15638.120000,3.994040
10789,15639.570000,4.049701
10790,15641.020000,4.017108
10791,15642.470000,4.130664
10792,15643.920000,4.015745
10793,15645.370000,4.028100
10794,15646.820000,3.985524
10795,15648.270000,3.873505
10796,15649.720000,3.849199
10797,15651.170000,3.879339
10798,15652.620000,3.968960
10799,15654.070000,3.941920
10800,15655.520000,3.812254
10801,15656.970000,3.857242
10802,15658.420000,3.793032
10803,15659.870000,3.559459
10804,15661.320000,3.379003
10805,15662.770000,3.206737
10806,15664.210000,3.093912
10807,15665.670000,3.129707
10808,15667.110000,2.948776
10809,15668.560000,2.766647
10810,15670.010000,2.829114
10811,15671.460000,2.814293
10812,15672.910000,2.498726
10813,15674.360000,2.435561
10814,15675.810000,2.489567
10815,15677.260000,2.463889
10816,15678.710000,2.303786
10817,15680.160000,2.288337
10818,15681.610000,2.213973
10819,15683.060000,2.186029
10820,15684.510000,2.314465
10821,15685.960000,2.454653
10822,15687.410000,2.407263
10823,15688.860000,2.194195
10824,15690.310000,2.266515
10825,15691.760000,2.223751
10826,15693.210000,2.403252
10827,15694.660000,2.605611
10828,15696.110000,2.248941
10829,15697.560000,2.207417
10830,15699.000000,2.390776
10831,15700.460000,2.201129
10832,15701.900000,2.321973
10833,15703.350000,2.181912
10834,15704.800000,2.143869
10835,15706.250000,2.190509
10836,15707.700000,2.128831
10837,15709.150000,1.916703
10838,15710.600000,1.745021
10839,15712.050000,1.918735
10840,15713.500000,1.991887
10841,15714.950000,1.690241
10842,15716.400000,1.673074
10843,15717.850000,2.023437
10844,15719.300000,2.186007
10845,15720.750000,2.344637
10846,15722.200000,2.458768
10847,15723.650000,2.330293
10848,15725.100000,2.167734
10849,15726.550000,2.424256
10850,15728.000000,2.520406
10851,15729.450000,2.498594
10852,15730.900000,2.658955
10853,15732.350000,2.713629
10854,15733.790000,2.904792
10855,15735.250000,3.078852
10856,15736.690000,3.294846
10857,15738.140000,3.212127
10858,15739.590000,3.348761
10859,15741.040000,3.289316
10860,15742.490000,3.385472
10861,15743.940000,3.251596
10862,15745.390000,3.430728
10863,15746.840000,3.431195
10864,15748.290000,3.305649
10865,15749.740000,3.223206
10866,15751.190000,3.120729
10867,15752.640000,3.040632
10868,15754.090000,2.902659
10869,15755.540000,2.946623
10870,15756.990000,3.064846
10871,15758.440000,2.777844
10872,15759.890000,2.798716
10873,15761.340000,2.960009
10874,15762.790000,2.918803
10875,15764.240000,2.690689
10876,15765.690000,2.921794
10877,15767.140000,2.870098
10878,15768.580000,2.557938
10879,15770.040000,2.476595
10880,15771.480000,2.619924
10881,15772.930000,2.613961
10882,15774.380000,2.349038
10883,15775.830000,2.325125
10884,15777.280000,2.389579
10885,15778.730000,2.142153
10886,15780.180000,2.178379
10887,15781.630000,2.296874
10888,15783.080000,2.373515
10889,15784.530000,2.315682
10890,15785.980000,2.344433
10891,15787.430000,2.382673
10892,15788.880000,2.566512
10893,15790.330000,2.436160
10894,15791.780000,2.695277
10895,15793.230000,2.633791
10896,15794.680000,2.524751
10897,15796.130000,2.717320
10898,15797.580000,2.934322
10899,15799.030000,2.756608
10900,15800.480000,2.862679
10901,15801.930000,2.961535
10902,15803.380000,2.689767
10903,15804.830000,3.008274
10904,15806.270000,3.201538
10905,15807.720000,3.098272
10906,15809.170000,2.978554
10907,15810.620000,2.799033
10908,15812.070000,2.691815
10909,15813.520000,2.898469
10910,15814.970000,2.828996
10911,15816.420000,2.888070
10912,15817.870000,2.708152
10913,15819.320000,2.916728
10914,15820.770000,2.875622
10915,15822.220000,2.637908
10916,15823.670000,2.674557
10917,15825.120000,2.762793
10918,15826.570000,2.590361
10919,15828.020000,2.448706
10920,15829.470000,2.482181
10921,15830.920000,2.449185
10922,15832.370000,2.526663
10923,15833.820000,2.304644
10924,15835.270000,2.309464
10925,15836.720000,2.476641
10926,15838.170000,2.718719
10927,15839.620000,2.617389
10928,15841.060000,2.760446
10929,15842.510000,2.686295
10930,15843.960000,2.688489
10931,15845.410000,2.814774
10932,15846.860000,3.038438
10933,15848.310000,2.984269
10934,15849.760000,3.154831
10935,15851.210000,3.148295
10936,15852.660000,3.035171
10937,15854.110000,2.942050
10938,15855.560000,2.945231
10939,15857.010000,3.121215
10940,15858.460000,3.103041
10941,15859.910000,3.129235
10942,15861.360000,3.046186
10943,15862.810000,2.968150
10944,15864.260000,2.974494
10945,15865.710000,2.838185
10946,15867.160000,2.685110
10947,15868.610000,2.637228
10948,15870.060000,2.571594
10949,15871.510000,2.655045
10950,15872.960000,2.702957
10951,15874.410000,2.678251
10952,15875.850000,2.930480
10953,15877.300000,2.828978
10954,15878.750000,2.723156
10955,15880.200000,2.701509
10956,15881.650000,2.687658
10957,15883.100000,2.732666
10958,15884.550000,2.685804
10959,15886.000000,2.693072
10960,15887.450000,2.669136
10961,15888.900000,2.434778
10962,15890.350000,2.602489
10963,15891.800000,2.436212
10964,15893.250000,2.614353
10965,15894.700000,2.506540
10966,15896.150000,2.396297
10967,15897.600000,2.503119
10968,15899.050000,2.501091
10969,15900.500000,2.654882
10970,15901.950000,2.674603
10971,15903.400000,2.892941
10972,15904.850000,2.905352
10973,15906.300000,2.805633
10974,15907.750000,2.667580
10975,15909.200000,2.661767
10976,15910.640000,2.512924
10977,15912.090000,2.671180
10978,15913.540000,2.525669
10979,15914.990000,2.531089
10980,15916.440000,2.467329
10981,15917.890000,2.405806
10982,15919.340000,2.321895
10983,15920.790000,2.543468
10984,15922.240000,2.544848
10985,15923.690000,2.286766
10986,15925.140000,2.256874
10987,15926.590000,2.177334
10988,15928.040000,2.113353
10989,15929.490000,2.192837
10990,15930.940000,2.123117
10991,15932.390000,1.883519
10992,15933.840000,1.649103
10993,15935.290000,1.770859
10994,15936.740000,1.922253
10995,15938.190000,1.987546
10996,15939.640000,1.824968
10997,15941.090000,1.959983
10998,15942.540000,2.209261
10999,15943.990000,2.271962
11000,15945.430000,2.112411
11001,15946.880000,2.123540
11002,15948.330000,2.123269
11003,15949.780000,2.228676
11004,15951.230000,2.212172
11005,15952.680000,2.143482
11006,15954.130000,2.331280
11007,15955.580000,2.307230
11008,15957.030000,2.294620
11009,15958.480000,2.327394
11010,15959.930000,2.348105
11011,15961.380000,2.450982
11012,15962.830000,2.288912
11013,15964.280000,2.353059
11014,15965.730000,2.443174
11015,15967.180000,2.375994
11016,15968.630000,2.284389
11017,15970.080000,2.225974
11018,15971.530000,2.140076
11019,15972.980000,2.013960
11020,15974.430000,2.023763
11021,15975.880000,2.105334
11022,15977.330000,2.018900
11023,15978.780000,2.156672
11024,15980.220000,2.292984
11025,15981.670000,2.045964
11026,15983.120000,1.813658
11027,15984.570000,1.762188
11028,15986.020000,1.681512
11029,15987.470000,1.780396
11030,15988.920000,1.563464
11031,15990.370000,1.539996
11032,15991.820000,1.639765
11033,15993.270000,1.804336
11034,15994.720000,1.797532
11035,15996.170000,1.874648
11036,15997.620000,2.310562
11037,15999.070000,2.598391
11038,16000.520000,2.116449
11039,16001.970000,1.922361
11040,16003.420000,1.993552
11041,16004.870000,1.973129
11042,16006.320000,1.415653
11043,16007.770000,1.418124
11044,16009.220000,1.274889
11045,16010.670000,1.188602
11046,16012.120000,1.260283
11047,16013.570000,1.190665
11048,16015.010000,1.239773
11049,16016.460000,1.442733
11050,16017.910000,1.446049
11051,16019.360000,1.681157
11052,16020.810000,1.746529
11053,16022.260000,1.510074
11054,16023.710000,1.586728
11055,16025.160000,1.604369
11056,16026.610000,1.455843
11057,16028.060000,1.606226
11058,16029.510000,1.601442
11059,16030.960000,1.306208
11060,16032.410000,1.349471
11061,16033.860000,1.417173
11062,16035.310000,1.481907
11063,16036.760000,1.240968
11064,16038.210000,1.402118
11065,16039.660000,1.404165
11066,16041.110000,1.141988
11067,16042.560000,1.308903
11068,16044.010000,1.242234
11069,16045.460000,1.250643
11070,16046.910000,1.168461
11071,16048.360000,1.173136
11072,16049.800000,1.179117
11073,16051.250000,1.470896
11074,16052.700000,1.527326
11075,16054.150000,1.670032
11076,16055.600000,1.414794
11077,16057.050000,1.565598
11078,16058.500000,1.659508
11079,16059.950000,1.817361
11080,16061.400000,1.951957
11081,16062.850000,1.809539
11082,16064.300000,1.964740
11083,16065.750000,2.149134
11084,16067.200000,2.121552
11085,16068.650000,2.190373
11086,16070.100000,2.093557
11087,16071.550000,1.998587
11088,16073.000000,1.752209
11089,16074.450000,1.811781
11090,16075.900000,1.855219
11091,16077.350000,1.720091
11092,16078.800000,1.862844
11093,16080.250000,1.922156
11094,16081.700000,1.813176
11095,16083.150000,1.820578
11096,16084.590000,1.628586
11097,16086.040000,1.640823
11098,16087.490000,1.813702
11099,16088.940000,1.906821
11100,16090.390000,1.738878
11101,16091.840000,1.679652
11102,16093.290000,1.769956
11103,16094.740000,1.998641
11104,16096.190000,1.853069
11105,16097.640000,1.950098
11106,16099.090000,1.999478
11107,16100.540000,2.060107
11108,16101.990000,2.196911
11109,16103.440000,2.130472
11110,16104.890000,2.166334
11111,16106.340000,2.183007
11112,16107.790000,1.974678
11113,16109.240000,1.944151
11114,16110.690000,2.022989
11115,16112.140000,1.986195
11116,16113.590000,1.911318
11117,16115.040000,2.121380
11118,16116.490000,1.879177
11119,16117.940000,1.925724
11120,16119.380000,1.919590
11121,16120.830000,1.774635
11122,16122.280000,1.754148
11123,16123.730000,1.785629
11124,16125.180000,1.674236
11125,16126.630000,1.614939
11126,16128.080000,1.811353
11127,16129.530000,1.645823
11128,16130.980000,1.500300
11129,16132.430000,1.449851
11130,16133.880000,1.245202
11131,16135.330000,1.267608
11132,16136.780000,1.356611
11133,16138.230000,1.099897
11134,16139.680000,1.087205
11135,16141.130000,1.075710
11136,16142.580000,1.039503
11137,16144.030000,1.081823
11138,16145.480000,1.239191
11139,16146.930000,1.256109
11140,16148.380000,1.217773
11141,16149.830000,1.241978
11142,16151.280000,1.089864
11143,16152.730000,1.076162
11144,16154.170000,1.141753
11145,16155.620000,1.124711
11146,16157.070000,1.144231
11147,16158.520000,0.799941
11148,16159.970000,0.761460
11149,16161.420000,0.784199
11150,16162.870000,0.853096
11151,16164.320000,0.880118
11152,16165.770000,0.846039
11153,16167.220000,0.917840
11154,16168.670000,0.895973
11155,16170.120000,0.857714
11156,16171.570000,1.074520
11157,16173.020000,1.041125
11158,16174.470000,0.977752
11159,16175.920000,0.994937
11160,16177.370000,1.038846
11161,16178.820000,0.950612
11162,16180.270000,0.792945
11163,16181.720000,0.968166
11164,16183.170000,0.906761
11165,16184.620000,0.882798
11166,16186.070000,1.003270
11167,16187.520000,1.183023
11168,16188.960000,1.295161
11169,16190.410000,1.309956
11170,16191.860000,1.261569
11171,16193.310000,1.299479
11172,16194.760000,1.267765
11173,16196.210000,1.232546
11174,16197.660000,1.113861
11175,16199.110000,1.196330
11176,16200.560000,1.113276
11177,16202.010000,1.018787
11178,16203.460000,1.099049
11179,16204.910000,1.112401
11180,16206.360000,1.069702
11181,16207.810000,1.175905
11182,16209.260000,0.988040
11183,16210.710000,1.047956
11184,16212.160000,0.949067
11185,16213.610000,0.984834
11186,16215.060000,0.996505
11187,16216.510000,0.990925
11188,16217.960000,0.925309
11189,16219.410000,0.951732
11190,16220.860000,1.028254
11191,16222.310000,1.023028
11192,16223.750000,0.984671
11193,16225.200000,1.067687
11194,16226.650000,1.070849
11195,16228.100000,1.026118
11196,16229.550000,1.122340
11197,16231.000000,1.175486
11198,16232.450000,1.251212
11199,16233.900000,1.290924
11200,16235.350000,1.090067
11201,16236.800000,0.932576
11202,16238.250000,0.940482
11203,16239.700000,1.046778
11204,16241.150000,1.060654
11205,16242.600000,1.129494
11206,16244.050000,1.201566
11207,16245.500000,1.292184
11208,16246.950000,1.112048
11209,16248.400000,1.186588
11210,16249.850000,1.149263
11211,16251.300000,1.332873
11212,16252.750000,1.313036
11213,16254.200000,1.313621
11214,16255.650000,1.400156
11215,16257.100000,1.354166
11216,16258.540000,1.372014
11217,16259.990000,1.246911
11218,16261.440000,1.241311
11219,16262.890000,1.256611
11220,16264.340000,1.393870
11221,16265.790000,1.153350
11222,16267.240000,1.148677
11223,16268.690000,1.187523
11224,16270.140000,1.343924
11225,16271.590000,1.539762
11226,16273.040000,1.414867
11227,16274.490000,1.382284
11228,16275.940000,1.663791
11229,16277.390000,1.744586
11230,16278.840000,1.671300
